Unique Id,DIST
52008,0.75
52009,0.75
52010,0.75
52011,0.75
52012,0.75
52013,0.65
52014,0.7
52015,0.7
52016,0.7
52017,0.5
52018,0.7
82008,0.75
82009,0.7
82010,0.2
82011,0.75
82012,0.75
82013,0.75
82014,0.7
82015,0.7
82016,0.65
82017,0.6
82018,0.6
132008,0.75
132009,0.75
132010,0.75
132011,0.75
132012,0.75
132013,0.75
132014,0.7
132015,0.5
132016,0.45
132017,0.7
132018,0.75
152008,0.6
152009,0.75
152010,0.75
152011,0.7
152012,0.05
152013,0.55
152014,0.55
152015,0.45
152016,0.55
152017,0.6
202008,0.75
202009,0.75
202010,0.75
202011,0.75
202012,0.75
202013,0.75
202014,0.75
202015,0.65
202016,0.75
202017,0.75
202018,0.75
222008,0.35
222009,0.0
222010,0.0
222011,0.0
222012,0.0
222013,0.1
222014,0.0
222015,0.0
222016,0.0
222017,0.0
222018,0.0
232008,0.75
232009,0.75
232010,0.75
232011,0.75
232012,0.75
232013,0.75
232014,0.75
232015,0.75
232016,0.75
232017,0.75
232018,0.75
432300352008,0.7
432300352009,0.75
432300352010,0.75
432300352011,0.75
432300352012,0.75
432300352013,0.65
432300352014,0.75
432300352015,0.75
432300352016,0.75
432300352017,0.75
432300352018,0.75
433585662008,0.75
433585662009,0.75
433585662010,0.75
433585662011,0.75
433585662012,0.75
433585662013,0.75
433585662014,0.75
1316240962008,0.75
1316240962009,0.6
1316240962010,0.3
1316240962011,0.75
1316240962012,0.4
1316240962013,0.6
1316240962014,0.75
1316240962015,0.75
1316240962016,0.6
1316240962017,0.25
1316240962018,0.6
1413385472008,0.6
1413385472009,0.05
1413385472010,0.0
1413385472011,0.0
1413385472012,0.0
1413385472013,0.0
1413385472014,0.0
1413385472015,0.0
1413385472016,0.0
1413385472017,0.0
1413385472018,0.15
1416417302008,0.75
1416417302009,0.75
1416417302010,0.75
1416417302011,0.75
1416417302012,0.75
1416417302013,0.75
1416417302014,0.75
1416417302015,0.75
1416417302016,0.75
1416417302017,0.75
1416780682008,0.75
1416780682009,0.7
1416780682010,0.75
1416780682011,0.75
1416780682012,0.75
1416780682013,0.1
1416780682014,0.25
1416780682015,0.2
1416780682016,0.75
1416780682017,0.6
1416780682018,0.65
2011064262008,0.75
2011064262009,0.75
2011064262010,0.75
2011064262011,0.75
2011064262012,0.75
2011064262013,0.75
